Reservoir_name,Basin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-09-20,2021,9,830,2.615,2.556235294117647,828.4588235294117
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-09-21,2021,9,830,2.615,2.5529411764705885,828.385294117647
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-09-26,2021,9,830,2.615,2.5496470588235294,828.3117647058823
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-09-05,2021,9,830,2.615,2.5463529411764707,828.2382352941177
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-09-12,2021,9,830,2.615,2.5430588235294116,828.1647058823529
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-09-18,2021,9,830,2.615,2.539764705882353,828.0911764705883
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-09-27,2021,9,830,2.615,2.5364705882352943,828.0176470588235
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-09-29,2021,9,830,2.615,2.533176470588235,827.9441176470588
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-08,2021,10,830,2.615,2.5298823529411765,827.8705882352941
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-15,2021,10,830,2.615,2.526588235294118,827.7970588235294
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-18,2021,10,830,2.615,2.5232941176470587,827.7235294117647
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-21,2021,10,830,2.615,2.52,827.65
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-27,2021,10,830,2.615,2.505333333333333,827.2944444444445
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-30,2021,10,830,2.615,2.490666666666667,826.9388888888889
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-04,2021,10,830,2.615,2.476,826.5833333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-05,2021,10,830,2.615,2.461333333333333,826.2277777777778
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-13,2021,10,830,2.615,2.4466666666666668,825.8722222222223
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-16,2021,10,830,2.615,2.432,825.5166666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-17,2021,10,830,2.615,2.417333333333333,825.1611111111112
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-20,2021,10,830,2.615,2.4026666666666667,824.8055555555555
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-28,2021,10,830,2.615,2.388,824.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-31,2021,10,830,2.615,2.4065833333333333,824.8875
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-01,2021,10,830,2.615,2.4251666666666667,825.325
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-12,2021,10,830,2.615,2.44375,825.7625
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-19,2021,10,830,2.615,2.4623333333333335,826.2
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-23,2021,10,830,2.615,2.480916666666667,826.6375
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-02,2021,10,830,2.615,2.4995000000000003,827.075
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-10,2021,10,830,2.615,2.5180833333333332,827.5125
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-11,2021,10,830,2.615,2.5366666666666666,827.95
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-29,2021,10,830,2.615,2.55525,828.3875
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-03,2021,10,830,2.615,2.5738333333333334,828.825
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-06,2021,10,830,2.615,2.592416666666667,829.2625
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-07,2021,10,830,2.615,2.611,829.7
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-09,2021,10,830,2.615,2.5945,829.325
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-14,2021,10,830,2.615,2.578,828.95
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-22,2021,10,830,2.615,2.5311666666666666,827.8333333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-24,2021,10,830,2.615,2.4843333333333333,826.7166666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-25,2021,10,830,2.615,2.4375,825.6
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-10-26,2021,10,830,2.615,2.3906666666666667,824.4833333333333
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-10,2021,11,830,2.615,2.3438333333333334,823.3666666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-11,2021,11,830,2.615,2.297,822.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-13,2021,11,830,2.615,2.2992500000000002,822.3
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-14,2021,11,830,2.615,2.3015,822.35
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-15,2021,11,830,2.615,2.30375,822.4
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-19,2021,11,830,2.615,2.306,822.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-21,2021,11,830,2.615,2.30825,822.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-30,2021,11,830,2.615,2.3105,822.55
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-01,2021,11,830,2.615,2.31275,822.6
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-03,2021,11,830,2.615,2.315,822.65
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-04,2021,11,830,2.615,2.3065454545454545,822.4499999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-07,2021,11,830,2.615,2.298090909090909,822.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-08,2021,11,830,2.615,2.2896363636363635,822.05
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-09,2021,11,830,2.615,2.281181818181818,821.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-16,2021,11,830,2.615,2.2727272727272725,821.65
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-17,2021,11,830,2.615,2.2642727272727274,821.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-23,2021,11,830,2.615,2.255818181818182,821.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-24,2021,11,830,2.615,2.2473636363636365,821.0500000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-02,2021,11,830,2.615,2.238909090909091,820.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-20,2021,11,830,2.615,2.2304545454545455,820.6500000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-25,2021,11,830,2.615,2.222,820.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-26,2021,11,830,2.615,2.2383333333333333,820.8333333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-12,2021,11,830,2.615,2.2546666666666666,821.2166666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-18,2021,11,830,2.615,2.271,821.6
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-27,2021,11,830,2.615,2.2596875,821.3156250000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-05,2021,11,830,2.615,2.248375,821.03125
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-06,2021,11,830,2.615,2.2370625,820.746875
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-22,2021,11,830,2.615,2.2257499999999997,820.4625
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-28,2021,11,830,2.615,2.2144375,820.178125
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-11-29,2021,11,830,2.615,2.203125,819.89375
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-04,2021,12,830,2.615,2.1918124999999997,819.609375
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-07,2021,12,830,2.615,2.1805,819.325
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-08,2021,12,830,2.615,2.1691875,819.040625
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-13,2021,12,830,2.615,2.1578749999999998,818.75625
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-14,2021,12,830,2.615,2.1465625,818.471875
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-25,2021,12,830,2.615,2.13525,818.1875
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-28,2021,12,830,2.615,2.1239375,817.9031249999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-05,2021,12,830,2.615,2.112625,817.61875
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-06,2021,12,830,2.615,2.1013124999999997,817.3343749999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-09,2021,12,830,2.615,2.09,817.05
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-11,2021,12,830,2.615,2.041333333333333,815.75
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-12,2021,12,830,2.615,1.9926666666666666,814.4499999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-23,2021,12,830,2.615,1.944,813.15
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-24,2021,12,830,2.615,1.971,813.8625
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-03,2021,12,830,2.615,1.998,814.575
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-19,2021,12,830,2.615,2.025,815.2875
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-20,2021,12,830,2.615,2.052,816.0
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-21,2021,12,830,2.615,2.079,816.7125
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-31,2021,12,830,2.615,2.106,817.425
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-01,2021,12,830,2.615,2.133,818.1375
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-02,2021,12,830,2.615,2.16,818.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-10,2021,12,830,2.615,2.1133333333333333,817.6333333333333
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-15,2021,12,830,2.615,2.066666666666667,816.4166666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-16,2021,12,830,2.615,2.02,815.2
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-18,2021,12,830,2.615,1.988,814.0875000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-22,2021,12,830,2.615,1.956,812.975
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-27,2021,12,830,2.615,1.924,811.8625
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-30,2021,12,830,2.615,1.892,810.75
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-17,2021,12,830,2.615,1.8479999999999999,810.0125
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-26,2021,12,830,2.615,1.8039999999999998,809.275
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2021-12-29,2021,12,830,2.615,1.76,808.5374999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-06,2022,1,830,2.615,1.716,807.8
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-07,2022,1,830,2.615,1.7107894736842104,807.5947368421052
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-15,2022,1,830,2.615,1.705578947368421,807.3894736842104
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-19,2022,1,830,2.615,1.7003684210526315,807.1842105263157
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-25,2022,1,830,2.615,1.695157894736842,806.978947368421
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-26,2022,1,830,2.615,1.6899473684210526,806.7736842105263
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-28,2022,1,830,2.615,1.684736842105263,806.5684210526315
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-04,2022,1,830,2.615,1.6795263157894738,806.3631578947368
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-08,2022,1,830,2.615,1.6743157894736842,806.1578947368421
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-14,2022,1,830,2.615,1.6691052631578946,805.9526315789474
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-16,2022,1,830,2.615,1.6638947368421053,805.7473684210526
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-17,2022,1,830,2.615,1.6586842105263158,805.5421052631579
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-18,2022,1,830,2.615,1.6534736842105262,805.3368421052631
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-29,2022,1,830,2.615,1.6482631578947369,805.1315789473684
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-31,2022,1,830,2.615,1.6430526315789473,804.9263157894736
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-01,2022,1,830,2.615,1.6378421052631578,804.7210526315789
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-02,2022,1,830,2.615,1.6326315789473684,804.5157894736842
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-03,2022,1,830,2.615,1.6274210526315789,804.3105263157895
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-11,2022,1,830,2.615,1.6222105263157895,804.1052631578947
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-20,2022,1,830,2.615,1.617,803.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-23,2022,1,830,2.615,1.5953333333333333,803.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-24,2022,1,830,2.615,1.5736666666666668,802.6
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-27,2022,1,830,2.615,1.552,801.95
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-30,2022,1,830,2.615,1.5715714285714286,802.5314285714286
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-10,2022,1,830,2.615,1.5911428571428572,803.1128571428571
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-12,2022,1,830,2.615,1.6107142857142858,803.6942857142857
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-22,2022,1,830,2.615,1.6302857142857143,804.2757142857143
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-05,2022,1,830,2.615,1.649857142857143,804.8571428571429
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-09,2022,1,830,2.615,1.6694285714285715,805.4385714285714
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-13,2022,1,830,2.615,1.689,806.02
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-01-21,2022,1,830,2.615,1.6487142857142858,804.8028571428571
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-13,2022,2,830,2.615,1.6084285714285715,803.5857142857143
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-15,2022,2,830,2.615,1.568142857142857,802.3685714285714
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-02,2022,2,830,2.615,1.5278571428571428,801.1514285714286
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-04,2022,2,830,2.615,1.4875714285714285,799.9342857142857
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-09,2022,2,830,2.615,1.4472857142857143,798.7171428571429
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-10,2022,2,830,2.615,1.407,797.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-12,2022,2,830,2.615,1.35725,795.925
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-17,2022,2,830,2.615,1.3075,794.35
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-27,2022,2,830,2.615,1.2968181818181819,794.0
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-28,2022,2,830,2.615,1.2861363636363636,793.65
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-06,2022,2,830,2.615,1.2754545454545456,793.3000000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-11,2022,2,830,2.615,1.2647727272727274,792.95
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-14,2022,2,830,2.615,1.2540909090909091,792.6
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-16,2022,2,830,2.615,1.243409090909091,792.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-20,2022,2,830,2.615,1.2327272727272727,791.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-21,2022,2,830,2.615,1.2220454545454544,791.55
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-22,2022,2,830,2.615,1.2113636363636364,791.2
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-23,2022,2,830,2.615,1.2006818181818182,790.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-24,2022,2,830,2.615,1.19,790.5
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-01,2022,2,830,2.615,1.334,795.1
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-03,2022,2,830,2.615,1.478,799.7
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-18,2022,2,830,2.615,1.4265333333333332,797.9100000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-19,2022,2,830,2.615,1.3750666666666667,796.12
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-25,2022,2,830,2.615,1.3235999999999999,794.33
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-05,2022,2,830,2.615,1.2721333333333333,792.5400000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-07,2022,2,830,2.615,1.2206666666666666,790.75
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-08,2022,2,830,2.615,1.1692,788.96
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-02-26,2022,2,830,2.615,1.1177333333333332,787.1700000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-06,2022,3,830,2.615,1.0662666666666667,785.38
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-08,2022,3,830,2.615,1.0148,783.59
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-13,2022,3,830,2.615,0.9633333333333333,781.8000000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-15,2022,3,830,2.615,0.9118666666666666,780.01
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-20,2022,3,830,2.615,0.8603999999999999,778.22
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-21,2022,3,830,2.615,0.8089333333333333,776.4300000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-29,2022,3,830,2.615,0.7574666666666666,774.64
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-31,2022,3,830,2.615,0.706,772.85
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-01,2022,3,830,2.615,0.892,779.75
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-03,2022,3,830,2.615,1.078,786.65
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-04,2022,3,830,2.615,1.0396666666666667,785.3
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-05,2022,3,830,2.615,1.0013333333333334,783.95
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-10,2022,3,830,2.615,0.963,782.6
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-11,2022,3,830,2.615,0.9554615384615385,782.323076923077
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-28,2022,3,830,2.615,0.9479230769230769,782.0461538461539
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-30,2022,3,830,2.615,0.9403846153846154,781.7692307692308
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-14,2022,3,830,2.615,0.9328461538461538,781.4923076923077
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-18,2022,3,830,2.615,0.9253076923076923,781.2153846153847
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-02,2022,3,830,2.615,0.9177692307692308,780.9384615384615
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-07,2022,3,830,2.615,0.9102307692307692,780.6615384615385
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-09,2022,3,830,2.615,0.9026923076923077,780.3846153846154
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-12,2022,3,830,2.615,0.8951538461538462,780.1076923076923
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-16,2022,3,830,2.615,0.8876153846153846,779.8307692307692
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-22,2022,3,830,2.615,0.8800769230769231,779.5538461538462
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-25,2022,3,830,2.615,0.8725384615384615,779.276923076923
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-17,2022,3,830,2.615,0.865,779.0
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-19,2022,3,830,2.615,0.8356666666666667,777.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-23,2022,3,830,2.615,0.8063333333333333,776.8000000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-24,2022,3,830,2.615,0.777,775.7
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-26,2022,3,830,2.615,0.7306666666666667,773.8666666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-03-27,2022,3,830,2.615,0.6843333333333333,772.0333333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-07,2022,4,830,2.615,0.638,770.2
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-10,2022,4,830,2.615,0.5585,766.875
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-21,2022,4,830,2.615,0.479,763.55
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-30,2022,4,830,2.615,0.48929999999999996,763.9849999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-09,2022,4,830,2.615,0.4996,764.42
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-14,2022,4,830,2.615,0.5099,764.855
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-16,2022,4,830,2.615,0.5202,765.29
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-01,2022,4,830,2.615,0.5305,765.7249999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-03,2022,4,830,2.615,0.5408,766.16
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-06,2022,4,830,2.615,0.5510999999999999,766.595
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-11,2022,4,830,2.615,0.5614,767.03
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-12,2022,4,830,2.615,0.5717,767.4649999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-13,2022,4,830,2.615,0.582,767.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-15,2022,4,830,2.615,0.53175,765.725
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-18,2022,4,830,2.615,0.4815,763.55
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-26,2022,4,830,2.615,0.43125,761.375
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-28,2022,4,830,2.615,0.381,759.2
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-04,2022,4,830,2.615,0.3769166666666667,759.0125
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-05,2022,4,830,2.615,0.37283333333333335,758.825
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-25,2022,4,830,2.615,0.36875,758.6375
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-02,2022,4,830,2.615,0.3646666666666667,758.45
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-08,2022,4,830,2.615,0.3605833333333333,758.2625
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-17,2022,4,830,2.615,0.3565,758.075
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2022-04-19,2022,4,830,2.615,0.35241666666666666,757.8875
